
# time  N22        N23        
    0.        629.4861n  629.4852n 
  119.69000p  699.9996m    1.3119u 
  119.70000p  699.9996m    1.3101u 
  119.71000p  699.9996m    1.3083u 
  119.72000p  699.9996m    1.3065u 
  119.73000p  699.9996m    1.3047u 
  119.74000p  699.9996m    1.3030u 
  119.75000p  699.9996m    1.3012u 
  119.76000p  699.9996m    1.2994u 
  119.77000p  699.9996m    1.2976u 
  119.78000p  699.9996m    1.2959u 
  119.79000p  699.9996m    1.2941u 
  119.80000p  699.9996m    1.2923u 
  119.81000p  699.9996m    1.2905u 
  119.82000p  699.9996m    1.2887u 
  119.83000p  699.9996m    1.2870u 
  119.84000p  699.9996m    1.2852u 
  119.85000p  699.9996m    1.2834u 
  119.86000p  699.9996m    1.2816u 
  119.87000p  699.9996m    1.2798u 
  119.88000p  699.9996m    1.2781u 
  119.89000p  699.9996m    1.2763u 
  119.90000p  699.9996m    1.2745u 
  119.91000p  699.9996m    1.2727u 
  119.92000p  699.9996m    1.2709u 
  119.93000p  699.9996m    1.2692u 
  119.94000p  699.9996m    1.2674u 
  119.95000p  699.9996m    1.2656u 
  119.96000p  699.9996m    1.2638u 
  119.97000p  699.9996m    1.2620u 
  119.98000p  699.9996m    1.2603u 
  119.99000p  699.9996m    1.2585u 
  120.00000p  699.9996m    1.2567u 
  120.01000p  699.9996m    1.2549u 
  120.02000p  699.9996m    1.2531u 
  120.03000p  699.9996m    1.2514u 
  120.04000p  699.9996m    1.2496u 
  120.05000p  699.9996m    1.2478u 
  120.06000p  699.9996m    1.2460u 
  120.07000p  699.9996m    1.2442u 
  120.08000p  699.9996m    1.2425u 
  120.09000p  699.9996m    1.2407u 
  120.10000p  699.9996m    1.2389u 
  120.11000p  699.9996m    1.2371u 
  120.12000p  699.9996m    1.2354u 
  120.13000p  699.9996m    1.2336u 
  120.14000p  699.9996m    1.2318u 
  120.15000p  699.9996m    1.2300u 
  120.16000p  699.9996m    1.2282u 
  120.17000p  699.9996m    1.2265u 
  120.18000p  699.9997m    1.2247u 
  120.19000p  699.9997m    1.2229u 
  120.20000p  699.9997m    1.2211u 
  120.21000p  699.9997m    1.2193u 
  120.22000p  699.9997m    1.2176u 
  120.23000p  699.9997m    1.2158u 
  120.24000p  699.9997m    1.2140u 
  120.25000p  699.9997m    1.2122u 
  120.26000p  699.9997m    1.2104u 
  120.27000p  699.9997m    1.2087u 
  120.28000p  699.9997m    1.2069u 
  120.29000p  699.9997m    1.2051u 
  120.30000p  699.9997m    1.2033u 
  120.31000p  699.9997m    1.2015u 
  120.32000p  699.9997m    1.1998u 
  120.33000p  699.9997m    1.1980u 
  120.34000p  699.9997m    1.1962u 
  120.35000p  699.9997m    1.1944u 
  120.36000p  699.9997m    1.1926u 
  120.37000p  699.9997m    1.1909u 
  120.38000p  699.9997m    1.1891u 
  120.39000p  699.9997m    1.1873u 
  120.40000p  699.9997m    1.1855u 
  120.41000p  699.9997m    1.1837u 
  120.42000p  699.9997m    1.1820u 
  120.43000p  699.9997m    1.1802u 
  120.44000p  699.9997m    1.1784u 
  120.45000p  699.9997m    1.1766u 
  120.46000p  699.9997m    1.1749u 
  120.47000p  699.9997m    1.1731u 
  120.48000p  699.9997m    1.1713u 
  120.49000p  699.9997m    1.1695u 
  120.50000p  699.9997m    1.1677u 
  120.51000p  699.9997m    1.1660u 
  120.52000p  699.9997m    1.1642u 
  120.53000p  699.9997m    1.1624u 
  120.54000p  699.9997m    1.1606u 
  120.55000p  699.9997m    1.1588u 
  120.56000p  699.9997m    1.1571u 
  120.57000p  699.9997m    1.1553u 
  120.58000p  699.9997m    1.1535u 
  120.59000p  699.9997m    1.1517u 
  120.60000p  699.9997m    1.1499u 
  120.61000p  699.9997m    1.1482u 
  120.62000p  699.9997m    1.1464u 
  120.63000p  699.9997m    1.1446u 
  120.64000p  699.9997m    1.1428u 
  120.65000p  699.9997m    1.1410u 
  120.66000p  699.9997m    1.1393u 
  120.67000p  699.9997m    1.1375u 
  120.68000p  699.9997m    1.1357u 
  120.69000p  699.9997m    1.1339u 
  120.70000p  699.9997m    1.1321u 
  120.71000p  699.9997m    1.1304u 
  120.72000p  699.9997m    1.1286u 
  120.73000p  699.9997m    1.1268u 
  120.74000p  699.9997m    1.1250u 
  120.75000p  699.9997m    1.1232u 
  120.76000p  699.9997m    1.1215u 
  120.77000p  699.9997m    1.1197u 
  120.78000p  699.9997m    1.1179u 
  120.79000p  699.9997m    1.1161u 
  120.80000p  699.9998m    1.1144u 
  120.81000p  699.9998m    1.1126u 
  120.82000p  699.9998m    1.1108u 
  120.83000p  699.9998m    1.1090u 
  120.84000p  699.9998m    1.1072u 
  120.85000p  699.9998m    1.1055u 
  120.86000p  699.9998m    1.1037u 
  120.87000p  699.9998m    1.1019u 
  120.88000p  699.9998m    1.1001u 
  120.89000p  699.9998m    1.0983u 
  120.90000p  699.9998m    1.0966u 
  120.91000p  699.9998m    1.0948u 
  120.92000p  699.9998m    1.0930u 
  120.93000p  699.9998m    1.0912u 
  120.94000p  699.9998m    1.0894u 
  120.95000p  699.9998m    1.0877u 
  120.96000p  699.9998m    1.0859u 
  120.97000p  699.9998m    1.0841u 
  120.98000p  699.9998m    1.0823u 
  120.99000p  699.9998m    1.0805u 
  121.00000p  699.9998m    1.0788u 
  121.01000p  699.9998m    1.0770u 
  121.02000p  699.9998m    1.0752u 
  121.03000p  699.9998m    1.0734u 
  121.04000p  699.9998m    1.0716u 
  121.05000p  699.9998m    1.0699u 
  121.06000p  699.9998m    1.0681u 
  121.07000p  699.9998m    1.0663u 
  121.08000p  699.9998m    1.0645u 
  121.09000p  699.9998m    1.0627u 
  121.10000p  699.9998m    1.0610u 
  121.11000p  699.9998m    1.0592u 
  121.12000p  699.9998m    1.0574u 
  121.13000p  699.9998m    1.0556u 
  121.14000p  699.9998m    1.0538u 
  121.15000p  699.9998m    1.0521u 
  121.16000p  699.9998m    1.0503u 
  121.17000p  699.9998m    1.0485u 
  121.18000p  699.9998m    1.0467u 
  121.19000p  699.9998m    1.0450u 
  121.20000p  699.9998m    1.0432u 
  121.21000p  699.9998m    1.0414u 
  121.22000p  699.9998m    1.0396u 
  121.23000p  699.9998m    1.0378u 
  121.24000p  699.9998m    1.0361u 
  121.25000p  699.9998m    1.0343u 
  121.26000p  699.9998m    1.0325u 
  121.27000p  699.9998m    1.0307u 
  121.28000p  699.9998m    1.0289u 
  121.29000p  699.9998m    1.0272u 
  121.30000p  699.9998m    1.0254u 
  121.31000p  699.9998m    1.0236u 
  121.32000p  699.9998m    1.0218u 
  121.33000p  699.9998m    1.0200u 
  121.34000p  699.9998m    1.0183u 
  121.35000p  699.9998m    1.0165u 
  121.36000p  699.9998m    1.0147u 
  121.37000p  699.9998m    1.0129u 
  121.38000p  699.9998m    1.0111u 
  121.39000p  699.9998m    1.0094u 
  121.40000p  699.9998m    1.0076u 
  121.41000p  699.9999m    1.0058u 
  121.42000p  699.9999m    1.0040u 
  121.43000p  699.9999m    1.0022u 
  121.44000p  699.9999m    1.0005u 
  121.45000p  699.9999m  998.6865n 
  121.46000p  699.9999m  996.9071n 
  121.47000p  699.9999m  995.1277n 
  121.48000p  699.9999m  993.3482n 
  121.49000p  699.9999m  991.5688n 
  121.50000p  699.9999m  989.7893n 
  121.51000p  699.9999m  988.0099n 
  121.52000p  699.9999m  986.2305n 
  121.53000p  699.9999m  984.4510n 
  121.54000p  699.9999m  982.6716n 
  121.55000p  699.9999m  980.8922n 
  121.56000p  699.9999m  979.1127n 
  121.57000p  699.9999m  977.3333n 
  121.58000p  699.9999m  975.5538n 
  121.59000p  699.9999m  973.7744n 
  121.60000p  699.9999m  971.9950n 
  121.61000p  699.9999m  970.2155n 
  121.62000p  699.9999m  968.4361n 
  121.63000p  699.9999m  966.6567n 
  121.64000p  699.9999m  964.8772n 
  121.65000p  699.9999m  963.0978n 
  121.66000p  699.9999m  961.3183n 
  121.67000p  699.9999m  959.5389n 
  121.68000p  699.9999m  957.7595n 
  121.69000p  699.9999m  955.9800n 
  121.70000p  699.9999m  954.2006n 
  121.71000p  699.9999m  952.4211n 
  121.72000p  699.9999m  950.6417n 
  121.73000p  699.9999m  948.8623n 
  121.74000p  699.9999m  947.0828n 
  121.75000p  699.9999m  945.3034n 
  121.76000p  699.9999m  943.5240n 
  121.77000p  699.9999m  941.7445n 
  121.78000p  699.9999m  939.9651n 
  121.79000p  699.9999m  938.1856n 
  121.80000p  699.9999m  936.4062n 
  121.81000p  699.9999m  934.6268n 
  121.82000p  699.9999m  932.8473n 
  121.83000p  699.9999m  931.0679n 
  121.84000p  699.9999m  929.2885n 
  121.85000p  699.9999m  927.5090n 
  121.86000p  699.9999m  925.7296n 
  121.87000p  699.9999m  923.9501n 
  121.88000p  699.9999m  922.1707n 
  121.89000p  699.9999m  920.3913n 
  121.90000p  699.9999m  918.6118n 
  121.91000p  699.9999m  916.8324n 
  121.92000p  699.9999m  915.0529n 
  121.93000p  699.9999m  913.2735n 
  121.94000p  699.9999m  911.4941n 
  121.95000p  699.9999m  909.7146n 
  121.96000p  699.9999m  907.9352n 
  121.97000p  699.9999m  906.1558n 
  121.98000p  699.9999m  904.3763n 
  121.99000p  699.9999m  902.5969n 
  122.00000p  699.9999m  900.8174n 
  122.01000p  699.9999m  899.0380n 
  122.02000p  699.9999m  897.2586n 
  122.03000p  700.0000m  895.4791n 
  122.04000p  700.0000m  893.6997n 
  122.05000p  700.0000m  891.9203n 
  122.06000p  700.0000m  890.1408n 
  122.07000p  700.0000m  888.3614n 
  122.08000p  700.0000m  886.5819n 
  122.09000p  700.0000m  884.8025n 
  122.10000p  700.0000m  883.0231n 
  122.11000p  700.0000m  881.2436n 
  122.12000p  700.0000m  879.4642n 
  122.13000p  700.0000m  877.6847n 
  122.14000p  700.0000m  875.9053n 
  122.15000p  700.0000m  874.1259n 
  122.16000p  700.0000m  872.3464n 
  122.17000p  700.0000m  870.5670n 
  122.18000p  700.0000m  868.7876n 
  122.19000p  700.0000m  867.0081n 
  122.20000p  700.0000m  865.2287n 
  122.21000p  700.0000m  863.4492n 
  122.22000p  700.0000m  861.6698n 
  122.23000p  700.0000m  859.8904n 
  122.24000p  700.0000m  858.1109n 
  122.25000p  700.0000m  856.3315n 
  122.26000p  700.0000m  854.5521n 
  122.27000p  700.0000m  852.7726n 
  122.28000p  700.0000m  850.9932n 
  122.29000p  700.0000m  849.2137n 
  122.30000p  700.0000m  847.4343n 
  122.31000p  700.0000m  845.6549n 
  122.32000p  700.0000m  843.8754n 
  122.33000p  700.0000m  842.0960n 
  122.34000p  700.0000m  840.3165n 
  122.35000p  700.0000m  838.5371n 
  122.36000p  700.0000m  836.7577n 
  122.37000p  700.0000m  834.9782n 
  122.38000p  700.0000m  833.1988n 
  122.39000p  700.0000m  831.4194n 
  122.40000p  700.0000m  829.6399n 
  122.41000p  700.0000m  827.8605n 
  122.42000p  700.0000m  826.0810n 
  122.43000p  700.0000m  824.3016n 
  122.44000p  700.0000m  822.5222n 
  122.45000p  700.0000m  820.7427n 
  122.46000p  700.0000m  818.9633n 
  122.47000p  700.0000m  817.1839n 
  122.48000p  700.0000m  815.4044n 
  122.49000p  700.0000m  813.6250n 
  122.50000p  700.0000m  811.8455n 
  122.51000p  700.0000m  810.0661n 
  122.52000p  700.0000m  808.2867n 
  122.53000p  700.0000m  806.5072n 
  122.54000p  700.0000m  804.7278n 
  122.55000p  700.0000m  802.9483n 
  122.56000p  700.0000m  801.1689n 
  122.57000p  700.0000m  799.3895n 
  122.58000p  700.0000m  797.6100n 
  122.59000p  700.0000m  795.8306n 
  122.60000p  700.0000m  794.0512n 
  122.61000p  700.0000m  792.2717n 
  122.62000p  700.0000m  790.4923n 
  122.63000p  700.0000m  788.7128n 
  122.64000p  700.0001m  786.9334n 
  122.65000p  700.0001m  785.1540n 
  122.66000p  700.0001m  783.3745n 
  122.67000p  700.0001m  781.5951n 
  122.68000p  700.0001m  779.8157n 
  122.69000p  700.0001m  778.0362n 
  122.70000p  700.0001m  776.2568n 
  122.71000p  700.0001m  774.4773n 
  122.72000p  700.0001m  772.6979n 
  122.73000p  700.0001m  770.9185n 
  122.74000p  700.0001m  769.1390n 
  122.75000p  700.0001m  767.3596n 
  122.76000p  700.0001m  765.5801n 
  122.77000p  700.0001m  763.8007n 
  122.78000p  700.0001m  762.0213n 
  122.79000p  700.0001m  760.2418n 
  122.80000p  700.0001m  758.4624n 
  122.81000p  700.0001m  756.6830n 
  122.82000p  700.0001m  754.9035n 
  122.83000p  700.0001m  753.1241n 
  122.84000p  700.0001m  751.3446n 
  122.85000p  700.0001m  749.5652n 
  122.86000p  700.0001m  747.7858n 
  122.87000p  700.0001m  746.0063n 
  122.88000p  700.0001m  744.2269n 
  122.89000p  700.0001m  742.4475n 
  122.90000p  700.0001m  740.6680n 
  122.91000p  700.0001m  738.8886n 
  122.92000p  700.0001m  737.1091n 
  122.93000p  700.0001m  735.3297n 
  122.94000p  700.0001m  733.5503n 
  122.95000p  700.0001m  731.7708n 
  122.96000p  700.0001m  729.9914n 
  122.97000p  700.0001m  728.2119n 
  122.98000p  700.0001m  726.4325n 
  122.99000p  700.0001m  724.6531n 
  123.00000p  700.0001m  722.8736n 
  123.01000p  700.0001m  721.0942n 
  123.02000p  700.0001m  719.3148n 
  123.03000p  700.0001m  717.5353n 
  123.04000p  700.0001m  715.7559n 
  123.05000p  700.0001m  713.9764n 
  123.06000p  700.0001m  712.1970n 
  123.07000p  700.0001m  710.4176n 
  123.08000p  700.0001m  708.6381n 
  123.09000p  700.0001m  706.8587n 
  123.10000p  700.0001m  705.0793n 
  123.11000p  700.0001m  703.2998n 
  123.12000p  700.0001m  701.5204n 
  123.13000p  700.0001m  699.7409n 
  123.14000p  700.0001m  697.9615n 
  123.15000p  700.0001m  696.1821n 
  123.16000p  700.0001m  694.4026n 
  123.17000p  700.0001m  692.6232n 
  123.18000p  700.0001m  690.8437n 
  123.19000p  700.0001m  689.0643n 
  123.20000p  700.0001m  687.2849n 
  123.21000p  700.0001m  685.5054n 
  123.22000p  700.0001m  683.7260n 
  123.23000p  700.0001m  681.9466n 
  123.24000p  700.0001m  680.1671n 
  123.25000p  700.0002m  678.3877n 
  123.26000p  700.0002m  676.6082n 
  123.27000p  700.0002m  674.8288n 
  123.28000p  700.0002m  673.0494n 
  123.29000p  700.0002m  671.2699n 
  123.30000p  700.0002m  669.4905n 
  123.31000p  700.0002m  667.7111n 
  123.32000p  700.0002m  665.9316n 
  123.33000p  700.0002m  664.1522n 
  123.34000p  700.0002m  662.3727n 
  123.35000p  700.0002m  660.5933n 
  123.36000p  700.0002m  658.8139n 
  123.37000p  700.0002m  657.0344n 
  123.38000p  700.0002m  655.2550n 
  123.39000p  700.0002m  653.4755n 
  123.40000p  700.0002m  651.6961n 
  123.41000p  700.0002m  649.9167n 
  123.42000p  700.0002m  648.1372n 
  123.43000p  700.0002m  646.3578n 
  123.44000p  700.0002m  644.5784n 
  123.45000p  700.0002m  642.7989n 
  123.46000p  700.0002m  641.0195n 
  123.47000p  700.0002m  639.2400n 
  123.48000p  700.0002m  637.4606n 
  123.49000p  700.0002m  635.6812n 
  123.50000p  700.0002m  633.9017n 
  123.51000p  700.0002m  632.1223n 
  123.52000p  700.0002m  630.3429n 
  123.53000p  700.0002m  628.5634n 
  123.54000p  700.0002m  626.7840n 
  123.55000p  700.0002m  625.0045n 
  123.56000p  700.0002m  623.2251n 
  123.57000p  700.0002m  621.4457n 
  123.58000p  700.0002m  619.6662n 
  123.59000p  700.0002m  617.8868n 
  123.60000p  700.0002m  616.1073n 
  123.61000p  700.0002m  614.3279n 
  123.62000p  700.0002m  612.5485n 
  123.63000p  700.0002m  610.7690n 
  123.64000p  700.0002m  608.9896n 
  123.65000p  700.0002m  607.2102n 
  123.66000p  700.0002m  605.4307n 
  123.67000p  700.0002m  603.6513n 
  123.68000p  700.0002m  601.8718n 
  123.69000p  700.0002m  600.0924n 
  123.70000p  700.0002m  598.3130n 
  123.71000p  700.0002m  596.5335n 
  123.72000p  700.0002m  594.7541n 
  123.73000p  700.0002m  592.9747n 
  123.74000p  700.0002m  591.1952n 
  123.75000p  700.0002m  589.4158n 
  123.76000p  700.0002m  587.6363n 
  123.77000p  700.0002m  585.8569n 
  123.78000p  700.0002m  584.0775n 
  123.79000p  700.0002m  582.2980n 
  123.80000p  700.0002m  580.5186n 
  123.81000p  700.0002m  578.7391n 
  123.82000p  700.0002m  576.9597n 
  123.83000p  700.0002m  575.1803n 
  123.84000p  700.0002m  573.4008n 
  123.85000p  700.0002m  571.6214n 
  123.86000p  700.0002m  569.8420n 
  123.87000p  700.0003m  568.0625n 
  123.88000p  700.0003m  566.2831n 
  123.89000p  700.0003m  564.5036n 
  123.90000p  700.0003m  562.7242n 
  123.91000p  700.0003m  560.9448n 
  123.92000p  700.0003m  559.1653n 
  123.93000p  700.0003m  557.3859n 
  123.94000p  700.0003m  555.6065n 
  123.95000p  700.0003m  553.8270n 
  123.96000p  700.0003m  552.0476n 
  123.97000p  700.0003m  550.2681n 
  123.98000p  700.0003m  548.4887n 
  123.99000p  700.0003m  546.7093n 
  124.00000p  700.0003m  544.9298n 
  124.01000p  700.0003m  543.1504n 
  124.02000p  700.0003m  541.3709n 
  124.03000p  700.0003m  539.5915n 
  124.04000p  700.0003m  537.8121n 
  124.05000p  700.0003m  536.0326n 
  124.06000p  700.0003m  534.2532n 
  124.07000p  700.0003m  532.4738n 
  124.08000p  700.0003m  530.6943n 
  124.09000p  700.0003m  528.9149n 
  124.10000p  700.0003m  527.1354n 
  124.11000p  700.0003m  525.3560n 
  124.12000p  700.0003m  523.5766n 
  124.13000p  700.0003m  521.7971n 
  124.14000p  700.0003m  520.0177n 
  124.15000p  700.0003m  518.2383n 
  124.16000p  700.0003m  516.4588n 
  124.17000p  700.0003m  514.6794n 
  124.18000p  700.0003m  512.8999n 
  124.19000p  700.0003m  511.1205n 
  124.20000p  700.0003m  509.3411n 
  124.21000p  700.0003m  507.5616n 
  124.22000p  700.0003m  505.7822n 
  124.23000p  700.0003m  504.0027n 
  124.24000p  700.0003m  502.2233n 
  124.25000p  700.0003m  500.4439n 
  124.26000p  700.0003m  498.6644n 
  124.27000p  700.0003m  496.8850n 
  124.28000p  700.0003m  495.1056n 
  124.29000p  700.0003m  493.3261n 
  124.30000p  700.0003m  491.5467n 
  124.31000p  700.0003m  489.7672n 
  124.32000p  700.0003m  487.9878n 
  124.33000p  700.0003m  486.2084n 
  124.34000p  700.0003m  484.4289n 
  124.35000p  700.0003m  482.6495n 
  124.36000p  700.0003m  480.8701n 
  124.37000p  700.0003m  479.0906n 
  124.38000p  700.0003m  477.3112n 
  124.39000p  700.0003m  475.5317n 
  124.40000p  700.0003m  473.7523n 
  124.41000p  700.0003m  471.9729n 
  124.42000p  700.0003m  470.1934n 
  124.43000p  700.0003m  468.4140n 
  124.44000p  700.0003m  466.6345n 
  124.45000p  700.0003m  464.8551n 
  124.46000p  700.0003m  463.0757n 
  124.47000p  700.0003m  461.2962n 
  124.48000p  700.0004m  459.5168n 
  124.49000p  700.0004m  457.7374n 
  124.50000p  700.0004m  455.9579n 
  124.51000p  700.0004m  454.1785n 
  124.52000p  700.0004m  452.3990n 
  124.53000p  700.0004m  450.6196n 
  124.54000p  700.0004m  448.8402n 
  124.55000p  700.0004m  447.0607n 
  124.56000p  700.0004m  445.2813n 
  124.57000p  700.0004m  443.5019n 
  124.58000p  700.0004m  441.7224n 
  124.59000p  700.0004m  439.9430n 
  124.60000p  700.0004m  438.1635n 
  124.61000p  700.0004m  436.3841n 
  124.62000p  700.0004m  434.6047n 
  124.63000p  700.0004m  432.8252n 
  124.64000p  700.0004m  431.0458n 
  124.65000p  700.0004m  429.2663n 
  124.66000p  700.0004m  427.4869n 
  124.67000p  700.0004m  425.7075n 
  124.68000p  700.0004m  423.9280n 
  124.69000p  700.0004m  422.1486n 
  124.70000p  700.0004m  420.3692n 
  124.71000p  700.0004m  418.5897n 
  124.72000p  700.0004m  416.8103n 
  124.73000p  700.0004m  415.0308n 
  124.74000p  700.0004m  413.2514n 
  124.75000p  700.0004m  411.4720n 
  124.76000p  700.0004m  409.6925n 
  124.77000p  700.0004m  407.9131n 
  124.78000p  700.0004m  406.1337n 
  124.79000p  700.0004m  404.3542n 
  124.80000p  700.0004m  402.5748n 
  124.81000p  700.0004m  400.7953n 
  124.82000p  700.0004m  399.0159n 
  124.83000p  700.0004m  397.2365n 
  124.84000p  700.0004m  395.4570n 
  124.85000p  700.0004m  393.6776n 
  124.86000p  700.0004m  391.8981n 
  124.87000p  700.0004m  390.1187n 
  124.88000p  700.0004m  388.3393n 
  124.89000p  700.0004m  386.5598n 
  124.90000p  700.0004m  384.7804n 
  124.91000p  700.0004m  383.0010n 
  124.92000p  700.0004m  381.2215n 
  124.93000p  700.0004m  379.4421n 
  124.94000p  700.0004m  377.6626n 
  124.95000p  700.0004m  375.8832n 
  124.96000p  700.0004m  374.1038n 
  124.97000p  700.0004m  372.3243n 
  124.98000p  700.0004m  370.5449n 
  124.99000p  700.0004m  368.7655n 
  125.00000p  700.0004m  366.9860n 
  125.01000p  700.0004m  365.2066n 
  125.02000p  700.0004m  363.4271n 
  125.03000p  700.0004m  361.6477n 
  125.04000p  700.0004m  359.8683n 
  125.05000p  700.0004m  358.0888n 
  125.06000p  700.0004m  356.3094n 
  125.07000p  700.0004m  354.5299n 
  125.08000p  700.0004m  352.7505n 
  125.09000p  700.0004m  350.9711n 
  125.10000p  700.0005m  349.1916n 
  125.11000p  700.0005m  347.4122n 
  125.12000p  700.0005m  345.6328n 
  125.13000p  700.0005m  343.8533n 
  125.14000p  700.0005m  342.0739n 
  125.15000p  700.0005m  340.2944n 
  125.16000p  700.0005m  338.5150n 
  125.17000p  700.0005m  336.7356n 
  125.18000p  700.0005m  334.9561n 
  125.19000p  700.0005m  333.1767n 
  125.20000p  700.0005m  331.3973n 
